timestamp,store_slug,flyer_key,source_path,reason
2025-12-19T03:25:43Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\26.png,no_date_found
2025-12-19T03:25:43Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\27.png,no_date_found
2025-12-19T03:25:44Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\28.png,no_date_found
2025-12-19T03:25:44Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\29.png,no_date_found
2025-12-19T03:25:45Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\3.png,no_date_found
2025-12-19T03:25:45Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\30.png,no_date_found
2025-12-19T03:25:46Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\31.png,no_date_found
2025-12-19T03:25:46Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\32.png,no_date_found
2025-12-19T03:25:47Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\33.png,no_date_found
2025-12-19T03:25:47Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\34.png,no_date_found
2025-12-19T03:25:48Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\35.png,no_date_found
2025-12-19T03:25:49Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\36.png,no_date_found
2025-12-19T03:25:49Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\37.png,no_date_found
2025-12-19T03:25:50Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\38.png,no_date_found
2025-12-19T03:25:50Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\39.png,no_date_found
2025-12-19T03:25:51Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\4.png,no_date_found
2025-12-19T03:25:51Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\40.png,no_date_found
2025-12-19T03:25:52Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\41.png,no_date_found
2025-12-19T03:25:52Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\42.png,no_date_found
2025-12-19T03:25:53Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\43.png,no_date_found
2025-12-19T03:25:53Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\44.png,no_date_found
